,Area,BHK,Bathroom,Alaknanda,Budh Vihar,Chittaranjan Park,Dilshad Garden,Dwarka Sector,Kailash Colony,Lajpat Nagar,Laxmi Nagar,Rohini Sector,Saket,Sarita Vihar,Yamuna Vihar
1126,4455.0,5,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1127,195.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1128,807.2925,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1129,3500.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1130,1000.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1131,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1132,1800.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1133,17010.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1134,2340.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1135,1350.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1136,464.0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1137,954.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1138,1155.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1139,700.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1140,980.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1141,1350.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1142,1800.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1143,968.7510000000001,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1144,1250.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1145,1800.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1146,1400.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1147,1000.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1148,1800.0,4,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1149,1500.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1150,1600.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1151,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1152,1400.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1153,2700.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1154,1100.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1155,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1156,1400.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1157,1500.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1158,1320.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1159,1300.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1160,1150.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1161,1440.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1162,1400.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1163,450.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0
1164,1300.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1165,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1166,1300.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1167,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1168,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1169,500.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1170,700.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1171,900.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1172,1260.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1173,950.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1174,405.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0
1175,1800.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1176,1300.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1177,1000.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1178,900.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1179,1800.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1180,720.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1181,1485.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1182,1600.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1183,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1184,900.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1185,900.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1186,800.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1187,1150.0,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1188,900.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1189,1070.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1190,1050.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1191,1000.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1192,1550.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1193,1300.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1194,810.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1195,900.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1196,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1197,1000.0,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1198,720.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1199,2520.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1200,1700.0,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1201,1800.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1202,6000.0,5,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1203,1800.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1204,2000.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1205,2066.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1206,2050.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1207,1100.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1208,4500.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1209,4500.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1210,6500.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1211,4350.0,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0
1212,1750.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1213,3600.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1214,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
1215,1500.0,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1216,2250.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1217,1800.0,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1218,1600.0,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1219,2800.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1220,1700.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1221,2400.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1222,1980.0,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1223,2100.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0
1224,5400.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1225,1250.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1226,2300.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1227,2700.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
1228,1450.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1229,2097.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1230,1250.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
1231,1600.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1232,2600.0,4,5.0,0,0,1,0,0,0,0,0,0,0,0,0
1233,1700.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1234,1116.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1235,1070.0,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1236,1200.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1237,1200.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1238,1200.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1239,1450.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1240,1000.0,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0
1241,2430.0,4,4.0,0,0,1,0,0,0,0,0,0,0,0,0
1242,945.0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0
1243,1650.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1244,1350.0,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0
1245,2625.0,4,5.0,0,0,1,0,0,0,0,0,0,0,0,0
1246,1800.0,4,4.0,0,0,1,0,0,0,0,0,0,0,0,0
1247,125.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1248,1440.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1249,1900.0,3,4.0,0,0,1,0,0,0,0,0,0,0,0,0
1250,1800.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1251,1200.0,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0
1252,1800.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1253,1200.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1254,4118.0,4,5.0,0,0,1,0,0,0,0,0,0,0,0,0
1255,1050.0,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0
1256,875.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
1257,990.0,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0
1258,11050.0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0
